adview,views,likes,dislikes,comment,Total_Time,category_enc
1,703210,1506,178,39,14.633333333333333,6
1897,353458,3227,113,338,30.6,4
20,213243,1313,61,313,6.883333333333333,5
1,94090,676,19,93,15.85,3
8,315951,543,121,69,6.533333333333333,6
1,183466,355,48,125,15.183333333333334,0
13,3210184,6453,945,703,4.183333333333334,6
3,246935,783,77,538,7.716666666666667,4
8,3550748,7633,350,565,3.25,1
1,62027,1127,6,265,14.55,4
2,208793,38,28,4,5.033333333333333,7
4,388204,561,391,201,7.316666666666666,3
1,148100,914,23,351,4.433333333333334,3
1,3374,4,0,1,2.7,0
1,35612,61,55,26,1.4166666666666667,3
1,2872,3,0,0,7.383333333333334,3
1,167109,236,37,6,9.316666666666666,3
5,177111,502,21,38,4.05,3
32,3334033,5769,1161,419,2.9166666666666665,2
121685,251487,792,39,39,1.85,3
1,60860,199,6,9,2.9833333333333334,6
1,419,4,0,0,1.6666666666666665,4
4,55354,150,17,16,15.0,6
1,612141,408,147,50,3.5833333333333335,3
5478,8119,12,1,0,3.1666666666666665,3
1,503809,717,18,81,3.9,3
5,347984,820,51,80,4.466666666666667,6
1,145155,228,152,33,12.5,3
1,57525,331,4,6,5.516666666666667,6
1,65407,52,17,1,5.066666666666666,3
4,52524,178,21,18,97.51666666666667,6
32097,32296,1,0,0,0.5166666666666667,3
3,1172374,9611,328,1181,11.916666666666666,3
2965,3173331,7347,1515,285,8.4,5
915,2182,38,1,3,4.016666666666667,6
1,155309,759,26,126,4.0,3
274374,361851,1386,146,86,3.65,6
3,177104,429,30,22,17.516666666666666,6
195,1801055,1888,256,198,3.85,3
2,864843,2284,248,86,4.433333333333334,4
2,192685,819,50,235,41.916666666666664,3
1,1010,18,1,2,4.15,3
1,156752,879,32,63,30.116666666666667,6
3,642634,662,124,43,87.63333333333333,3
1,13117,40,3,5,10.8,3
1,5227,42,5,7,6.1,3
1,851547,10248,257,1431,3.2666666666666666,3
2,95225,160,23,22,1.2333333333333334,7
1,969806,8892,135,713,2.2333333333333334,3
1,103506,42,17,1,26.833333333333332,3
1,53501,249,13,23,11.783333333333333,6
1,128512,80,12,26,23.95,3
3,552456,1807,145,157,5.733333333333333,3
3,233374,332,32,25,6.266666666666667,3
3,521205,1654,397,771,10.383333333333333,3
1,198,1,0,0,2.3833333333333333,3
6,12520,27,3,1,0.7833333333333333,4
1,6041,18,4,1,6.5,3
1,31777,77,10,8,10.983333333333333,4
3,1948549,7560,410,165,4.233333333333333,6
1,511559,676,140,177,4.05,6
3,86445,1142,18,160,4.15,6
3,227851,504,35,87,55.03333333333333,6
2,7134,12,1,0,4.333333333333333,3
7,376743,151,134,15,1.35,3
2778,3602,19,1,0,4.3,5
1,178070,578,68,27,4.3,3
15,1000093,737,320,324,39.15,3
13172,14848,6,1,0,1.7666666666666666,3
1,2044764,46672,5578,6176,6.966666666666667,3
6,80596,177,43,15,47.45,6
1,381011,4387,406,1457,14.116666666666667,3
10,456387,1757,145,81,156.13333333333333,4
6,935,6,1,2,4.2,6
1,511556,10602,212,9572,13.466666666666667,3
1,80815,1721,53,1636,7.2,3
8,2154588,19846,371,665,3.9333333333333336,6
1,475426,191,104,27,1.5166666666666666,7
48,2564267,20005,986,3355,9.483333333333333,1
1,60485,81,5,4,2.783333333333333,3
1,228010,1621,113,889,2.95,5
1,213732,1660,33,694,7.75,1
1,540769,5161,351,406,1.35,3
1,196420,2220,122,343,5.816666666666666,1
3,286831,1367,91,82,6.016666666666667,3
5,55031,498,43,69,5.116666666666666,5
2,644606,2410,96,265,3.283333333333333,1
1,17562,57,2,5,3.5166666666666666,6
8,413603,1123,139,61,3.95,6
1,250763,320,57,5,29.683333333333334,3
1,2719142,590,344,41,0.7833333333333333,3
3,39728,1134,5,89,4.516666666666667,3
5,1345298,11168,299,9467,4.333333333333333,3
45,779,7,0,0,2.5166666666666666,3
3,1249869,11273,466,534,5.8,3
2,490,11,1,1,2.5166666666666666,2
1,989889,5248,286,340,4.4,5
1,577506,1312,832,44,54.65,4
1,2322,20,0,0,2.533333333333333,7
1,46530,588,7,18,4.083333333333333,6
13,218742,1094,42,54,4.2,4
3,63362,268,31,83,42.733333333333334,3
4,1434121,590,578,16,95.96666666666667,3
1,295960,344,43,99,77.8,4
1,1817,28,2,7,23.616666666666667,0
1,532448,3820,257,570,3.7333333333333334,1
1,1640647,2330,745,748,2.066666666666667,3
3,311257,522,117,46,21.016666666666666,3
107,1491164,867,421,57,9.866666666666667,3
3,44764,72,11,3,1.35,3
1,162100,165,59,20,122.41666666666667,4
2,587504,495,102,30,126.03333333333333,3
3,744436,4610,753,3628,7.35,5
5,18172,393,8,11,4.466666666666667,6
1,113998,531,148,31,4.25,6
1,29050,288,8,91,11.583333333333334,3
39,1426802,28846,555,5919,8.066666666666666,1
1,4124,5,4,0,3.066666666666667,0
2,4125216,3044,1824,403,4.566666666666666,6
12,2069382,2644,260,158,4.716666666666667,3
1,952466,294,125,13,2.066666666666667,3
19,744133,620,311,187,25.483333333333334,3
2,75070,139,30,103,1.9666666666666668,3
1,229,0,0,0,3.3166666666666664,5
9,512820,1371,46,98,4.566666666666666,3
7,2679,26,0,0,3.7,6
2,15179,263,2,71,8.416666666666666,6
1,18431,79,11,5,118.18333333333334,5
1,26774,103,3,1,7.45,3
1,34488,212,4,7,3.45,6
3,51344,113,1,7,7.433333333333334,3
2,1373574,11343,2141,829,10.25,3
1,359980,803,113,1107,8.266666666666667,3
3,1132502,5715,159,458,4.233333333333333,6
107,831423,2952,244,398,22.716666666666665,3
1,21505,29,9,1,5.333333333333333,3
10,48004,404,34,39,4.933333333333334,3
1,1655642,3790,369,1130,39.36666666666667,3
1,122418,900,44,46,5.95,5
1,72765,527,14,74,5.016666666666667,5
4,1003094,1964,232,64,10.25,3
1,25702,36,1,1,5.3,7
1,538,1,0,0,10.75,3
1,143576,395,23,51,3.716666666666667,6
2,597,1,0,0,0.5166666666666667,3
3,3199,129,0,24,3.7,3
3,348298,2565,110,240,113.35,3
7,570179,296,94,25,7.833333333333333,3
1,6979,173,7,34,3.0166666666666666,4
23,378682,207,49,14,3.216666666666667,3
5,1115656,642,246,29,10.116666666666667,1
1,3436,197,3,21,3.9333333333333336,6
2,17534,14,3,0,5.316666666666666,3
2,8038708,6233,2485,548,12.333333333333334,3
1,44109,31,11,1,1.7833333333333332,3
2,42183,81,15,11,108.18333333333334,6
165271,232051,277,81,11,12.166666666666666,3
3151,5164,27,1,1,5.05,3
1,150888,64,28,8,1.4666666666666668,3
3,2212227,1565,189,505,5.283333333333333,6
8,118292,257,15,124,5.333333333333333,0
8351,55802,885,22,78,2.85,5
3,486105,5510,2052,833,1.9166666666666665,3
25,787290,10231,250,2446,4.6,1
2,519,11,0,0,1.2166666666666668,3
6,145649,248,27,25,1.8833333333333333,3
54,1605293,9868,296,788,2.85,6
1,8782,39,2,2,15.533333333333333,5
1674,2528,4,1,0,3.55,6
4,3072356,5032,447,35,1.8,2
41,232341,1133,207,120,14.533333333333333,7
7,419892,636,63,23,21.0,3
1,2206293,792,531,62,75.7,4
3,27396,111,2,8,3.8,6
1,174091,3083,61,3779,10.55,3
1,643516,3308,619,289,10.516666666666667,3
1,331993,824,119,159,71.06666666666666,3
1,62852,105,32,12,7.233333333333333,0
1,39584,842,42,126,6.433333333333334,1
2,834741,2871,242,947,9.833333333333334,3
2,1031633,2191,140,289,3.55,3
2,15866,2,2,0,2.2333333333333334,3
199,5010956,2476,1053,92,3.6833333333333336,3
11,153898,880,68,232,11.2,5
1,371858,1751,184,989,10.066666666666666,3
2,296716,1239,69,17,4.483333333333333,2
1,30367,97,2,8,5.316666666666666,3
1,161844,458,24,31,2.3666666666666667,4
15,3282682,29499,470,639,5.583333333333333,6
4,1307182,4936,321,490,3.95,1
2,45848,21,7,2,10.883333333333333,4
3,236621,162,76,32,52.233333333333334,3
1,25013,97,2,1,0.35,4
5,610872,10460,168,3382,2.0833333333333335,3
3,2623629,3942,617,277,1.6333333333333333,4
2,2372422,1320,603,47,10.05,3
1,885738,5175,382,1878,6.216666666666667,4
4,2384218,14513,236,395,6.2,4
9,43844,70,4,3,3.533333333333333,1
24,131625,1659,82,550,6.016666666666667,1
2,366583,772,147,60,2.6333333333333333,2
1,150057,265,235,153,5.6,3
3,60962,552,8,129,5.3,0
2,96410,115,20,16,131.18333333333334,4
1,3382,12,0,5,0.5166666666666667,3
29,611376,4696,82,279,4.016666666666667,4
3,232658,207,26,96,64.21666666666667,6
1,3367,19,2,1,8.283333333333333,3
1,124375,186,32,13,108.9,3
11,290529,1017,20,91,4.133333333333334,6
8,213424,137,52,38,10.05,3
6,738729,7057,344,589,6.916666666666667,3
11,1304809,1940,289,101,10.766666666666667,3
21,91470,350,15,89,5.85,2
11,58853,539,4,31,4.7,6
1,229758,2061,27,118,2.6333333333333333,4
1,838622,2837,210,839,23.75,3
1,123401,334,51,26,0.7833333333333333,3
1,4437,12,0,1,1.9833333333333334,7
1,757200,1152,283,73,168.05,4
620,702,0,0,0,2.4333333333333336,3
3773,5936,69,8,10,4.35,0
7,116268,637,72,494,9.083333333333334,4
10,50185,128,12,18,1.1,3
1,120756,518,10,30,4.283333333333333,6
4,1181757,8495,569,1495,4.9,6
2,352223,417,48,49,90.43333333333334,4
1,82054,153,7,10,1.4333333333333333,3
4,486021,1482,86,187,3.6166666666666667,3
1,553155,665,189,50,132.53333333333333,3
19395,19686,1,0,0,3.75,2
1,12398,11,2,2,10.833333333333334,3
1,1993402,1167,1051,248,2.0,3
10,8076377,23526,2472,1598,3.033333333333333,3
2,295905,1281,168,684,2.8666666666666667,7
1,4066957,6923,273,332,4.2,6
1,220616,1386,146,636,6.0,5
1,60623,71,9,0,13.866666666666667,3
5,114205,687,30,40,5.916666666666667,6
4,1910426,3345,97,192,4.2,6
1,1023367,2147,107,177,3.4333333333333336,6
30,40165992,216083,7935,15028,4.133333333333334,6
2,44441,227,4,8,4.4,5
2,2900,10,0,0,1.3166666666666667,6
1,7385,119,2,47,7.9,6
3,124441,716,23,66,5.916666666666667,3
2,452195,3687,381,632,2.9,3
9,30289,85,13,4,1.8666666666666667,3
1,327819,393,65,13,64.6,4
1,10318,102,2,12,9.083333333333334,3
1,3187245,7549,395,972,4.383333333333334,4
13,181145,270,11,10,2.3666666666666667,3
1,262,12,0,9,3.6,3
1,60270,419,17,27,16.566666666666666,3
1,940046,6276,315,1448,7.333333333333333,5
2,1294790,5025,228,164,15.5,3
6,28538,26,5,1,2.5833333333333335,3
2,18811,35,4,0,0.35,3
1,167564,1779,55,392,6.483333333333333,5
15,383069,662,68,90,4.283333333333333,6
5,85297,272,19,52,38.35,6
2,1010190,403,312,103,2.1666666666666665,4
1,13245,8,0,0,4.55,3
11,1415,11,1,0,0.65,4
5,1820,8,1,0,1.5,3
8,2243156,5938,808,168,1.6666666666666665,3
1,134433,342,15,275,7.333333333333333,3
16299,48350,65,15,31,4.383333333333334,5
5,806789,1192,187,108,18.9,3
1,759,2,0,0,5.316666666666666,6
1,689811,4663,716,1483,2.7333333333333334,5
1,265,0,0,0,0.55,3
1,384724,456,42,20,6.983333333333333,3
5,69457,124,3,42,10.716666666666667,4
4,3156037,3631,1125,831,4.133333333333334,6
1,186488,44,19,3,3.55,3
2,6285,23,5,12,17.05,3
5,90200,143,31,38,4.416666666666667,3
1,89383,140,35,11,49.96666666666667,3
1,29312,17,0,8,10.216666666666667,3
11,2112674,4001,939,252,27.916666666666668,3
22,517756,2841,87,268,8.666666666666666,3
16,362287,1271,122,507,13.216666666666667,3
9,167747,872,36,49,54.35,6
1,350995,1019,36,138,4.566666666666666,3
1,767447,5567,1617,3331,2.0833333333333335,3
1,59227,130,10,6,13.083333333333334,1
150,3171,72,3,10,13.0,3
12,3689905,890,870,45,3.6833333333333336,3
2,231008,338,29,13,9.433333333333334,3
1,584917,1157,92,87,3.6166666666666667,6
1,45912,439,56,90,16.633333333333333,5
1,180869,177,82,1,122.15,4
2,440193,1182,140,34,5.916666666666667,3
10,251059,1227,46,536,16.183333333333334,3
3,178151,1104,69,432,16.033333333333335,2
7,1467473,8365,823,1432,7.2,3
62,7444,20,6,1,5.266666666666667,4
9,23563,13,1,3,12.366666666666667,3
1,846443,1383,121,56,7.8,3
1,78981,148,7,10,3.15,6
143124,142792,4,0,0,1.6166666666666667,2
1,36830,89,14,10,113.73333333333333,3
17,120103,426,34,51,27.033333333333335,3
1,264071,2861,73,234,14.933333333333334,4
1,35032,80,5,0,1.7333333333333334,3
3008,145979,1280,21,126,1.7333333333333334,6
1,87506,398,17,9,32.233333333333334,2
3,53457,99,5,12,57.666666666666664,6
3,455569,1874,194,138,3.9333333333333336,1
2,395988,4684,2046,1580,1.3333333333333333,6
2,707,7,0,2,4.466666666666667,6
3,189237,3886,45,299,4.333333333333333,6
8,45586,85,5,1,0.5,4
64,972737,4158,134,321,4.333333333333333,6
1,80118,384,28,8,1.8166666666666667,3
3,202363,764,72,24,1.85,3
7459,8283,18,5,0,5.066666666666666,3
1,158335,2115,22,180,3.7666666666666666,3
9,411536,474,80,59,4.983333333333333,6
1,31349,669,33,75,4.966666666666667,3
2,1565446,17536,581,2701,7.633333333333333,3
1,1931,1,1,0,1.4166666666666667,3
5,21901,142,10,17,4.333333333333333,6
38,466018,580,70,25,6.683333333333334,3
37,184853,163,73,7,21.366666666666667,4
1,85448,165,15,12,5.116666666666666,3
1,254304,522,44,35,4.333333333333333,3
7,298,3,0,0,0.5166666666666667,3
2,23162,137,3,10,2.533333333333333,6
209,44944,41,10,50,10.883333333333333,4
3,7176,44,17,21,22.966666666666665,3
1,53391,103,9,15,4.666666666666667,6
1,324359,735,64,88,16.066666666666666,3
9318,14947,35,6,10,4.0,6
3,715273,1361,108,68,4.85,3
2070,22055,88,5,0,7.1,0
1,183852,186,121,32,1.7166666666666668,3
1576,28034,101,1,4,3.9333333333333336,6
9,1651716,1172,364,113,136.95,3
3,313026,737,71,98,72.65,3
1,1837,7,5,2,2.95,1
1,10546,98,1,70,15.75,3
17,306650,132,35,4,3.9166666666666665,3
8,634379,271,203,65,2.0166666666666666,3
1,1368,41,0,2,2.8333333333333335,3
8,1104611,11390,309,1524,7.033333333333333,1
1,1340481,1588,255,81,5.583333333333333,3
2,1129398,7139,565,6223,8.333333333333334,5
3,39208,190,21,11,4.366666666666666,3
2,1346358,1191,310,103,124.7,3
2,1640,16,2,1,26.3,6
1,76963,197,42,44,14.383333333333333,3
1,13331,377,7,54,5.4,3
2,1048723,8195,6065,5106,2.1333333333333333,3
12,135410,357,39,21,4.783333333333333,3
7,46797,68,9,19,6.266666666666667,3
18,4989,11,1,0,10.816666666666666,3
2,385721,1457,264,172,1.45,1
1,48638,110,17,11,42.35,6
34,930651,1152,421,265,39.333333333333336,3
1,2946,6,0,9,13.35,2
2,416964,1127,155,110,4.7,3
29,925764,340,124,28,145.43333333333334,4
3,314927,2772,255,248,1.4333333333333333,4
2,1891746,11029,608,1207,45.71666666666667,3
1,14403,23,1,0,1.0333333333333334,4
5,40266,48,5,1,9.233333333333333,3
2,86,0,0,0,0.5,3
2,222249,1006,26,51,12.416666666666666,1
2,6588,7,0,0,3.55,4
4,452212,915,130,141,1.4833333333333334,3
2,149552,658,23,33,1.9833333333333334,7
5,611851,747,145,57,10.283333333333333,3
16,267173,1512,45,277,10.916666666666666,1
24650,249764,1066,51,139,51.733333333333334,3
1,19382,111,2,2,4.916666666666667,3
13350,1168690,6513,152,365,4.166666666666667,6
40,4372,5,3,1,0.35,3
1155,4222,12,2,0,7.016666666666667,3
9,157480,289,34,17,3.95,5
4,258839,245,87,51,1.3,3
12,4517877,4679,1966,241,5.5,3
1,30975,104,16,15,18.083333333333332,3
9,964137,3266,115,139,13.866666666666667,4
2,45562,131,6,7,13.416666666666666,1
1296,3550,74,2,8,3.35,3
5,4937392,22411,491,4089,6.766666666666667,1
5,118805,142,40,29,40.516666666666666,3
4,1130803,8612,188,531,3.6666666666666665,6
1,5918,27,0,0,1.7333333333333334,6
1,171777,862,50,281,37.7,3
1,2038,5,1,1,2.05,6
1,358309,8685,224,1862,4.133333333333334,3
2,479628,1336,93,32,1.55,3
1,36071,46,12,7,170.73333333333335,3
108,1344266,1301,212,161,5.1,6
6,147779,570,23,23,14.466666666666667,3
6,3926584,8071,1246,275,2.9,3
1,92902,2287,69,227,11.316666666666666,0
3,2410652,20917,1758,1933,4.083333333333333,6
1,83669,126,24,154,7.666666666666667,3
1,418357,170,123,13,8.85,3
2,52099,147,5,3,1.2333333333333334,2
1,2944,12,1,0,0.5166666666666667,4
2,4133922,23639,288,2884,7.316666666666666,1
1,22531,210,3,82,5.2,6
1,13527,200,37,12,1.9,5
1,195952,1159,133,494,4.383333333333334,5
38579,71636,999,37,104,9.3,0
5,47726,29,14,1,1.7,3
1,749719,3626,166,746,4.4,3
1,2291,13,0,5,3.5833333333333335,3
1,92371,720,19,46,5.35,5
2,1393352,743,434,172,109.23333333333333,4
20,383291,1280,76,339,63.45,3
16,1041400,893,355,57,4.4,3
2,794,21,0,0,1.7833333333333332,6
1,1439599,4547,4263,3982,3.7,3
4,268095,1460,113,666,64.78333333333333,3
2,317470,1525,69,977,3.7,4
2,69494,275,16,15,5.3,6
1,304836,3960,389,2601,10.466666666666667,3
1,1612792,4138,295,152,4.633333333333333,3
1,93753,149,14,4,22.95,3
19,408652,340,145,12,11.4,4
2,13069,16,6,1,10.35,4
1,217713,39,59,6,1.7166666666666668,3
5,958387,1359,248,109,10.216666666666667,3
1,266979,5114,644,1687,12.433333333333334,3
2,653824,12536,571,2092,8.75,5
4,2529616,2843,260,81,5.6,3
1,173924,47,44,2,3.4333333333333336,3
1,1709,22,0,20,29.516666666666666,0
39,293333,1516,27,309,0.8,4
1,5634,151,52,23,3.8333333333333335,6
2,5934623,78863,3816,2099,5.933333333333334,3
1,2117,4,1,3,3.783333333333333,3
144,6507,13,1,1,0.35,3
85,5235,7,2,0,2.0,3
2,119356,193,118,21,2.1,3
1,134346,2859,217,302,11.616666666666667,5
1,44911,70,15,5,135.98333333333335,4
362,139723,1138,19,34,6.666666666666667,6
2,17488,60,10,13,10.416666666666666,4
1,5730,46,1,1,4.433333333333334,6
2,86796,1446,21,1283,22.633333333333333,4
1,17354,112,6,12,9.65,6
24,19074,23,3,1,5.033333333333333,6
3,67991,729,33,211,5.383333333333334,1
2,620880,1997,245,164,5.416666666666667,3
5,566236,9506,387,5380,11.7,3
1,2947,54,0,6,19.766666666666666,3
2,1153,12,0,2,2.3666666666666667,5
1,88331,111,5,25,0.75,3
3,239408,7038,216,4361,8.433333333333334,3
1,2870513,1023,702,89,3.8166666666666664,4
52,305451,265,31,14,4.266666666666667,6
16,1374064,2196,176,42,1.4333333333333333,3
7,746597,1440,202,67,2.1666666666666665,3
2,976268,3132,298,764,1.4833333333333334,2
7,52914,141,42,12,7.1,3
1,5508,12,2,0,7.5,6
3,580878,1304,84,203,29.816666666666666,1
25,657775,566,175,38,2.3666666666666667,3
1,248838,116,66,3,6.133333333333334,3
3,85527,469,17,227,13.766666666666667,6
1,993976,5883,655,324,1.9,6
3,1665826,17650,1304,2207,2.966666666666667,1
2,204327,3580,65,2093,7.383333333333334,3
4,1047473,3024,105,448,13.733333333333333,3
1,190366,831,40,59,9.3,3
1,520010,2788,405,95,3.95,4
2,56554,56,17,2,41.166666666666664,3
12,621071,2329,156,63,4.466666666666667,3
2,56931,189,16,23,17.35,3
1,104423,349,6,12,6.266666666666667,4
4,70739,252,9,5,2.033333333333333,4
77,379728,755,135,340,10.666666666666666,3
4,669314,762,354,52,4.883333333333333,3
1,668,2,0,0,0.43333333333333335,6
1,1991079,3142,367,251,89.26666666666667,4
1,2692,21,0,5,5.25,6
2,14335,7,1,1,12.483333333333333,3
2,1557923,2256,187,168,4.25,3
2,265629,139,49,17,1.5166666666666666,3
3,71076,1567,79,257,1.1666666666666667,4
8,445010,6022,141,646,17.266666666666666,7
22,1668873,3977,642,1871,13.083333333333334,3
2,387148,828,58,103,5.783333333333333,6
1,9011,41,0,9,1.45,4
4,70599,535,76,348,9.816666666666666,3
1,4048,29,2,0,1.2166666666666668,3
2,329346,283,60,77,3.466666666666667,7
1,49397,387,13,28,20.383333333333333,2
28,1543,2,0,1,1.7,0
1,218544,592,173,127,38.2,3
1,772811,9476,209,1635,8.85,3
7,13241,73,5,7,3.6333333333333333,3
4,415876,574,84,35,0.5,3
2,89876,1131,50,108,14.05,3
2,177310,407,36,178,7.583333333333333,4
5,3242370,6092,563,249,2.5666666666666664,3
5,3561720,7104,421,399,4.666666666666667,3
3,521125,699,155,93,151.33333333333331,3
17,1155370,16045,309,2898,12.766666666666667,1
3,61660,125,3,28,10.05,4
1,942690,2275,239,216,98.8,3
1,145000,561,67,111,51.266666666666666,2
2,43654,38,1,7,0.9833333333333333,3
2,945067,14721,252,2165,3.8166666666666664,1
1,467,81,37,2,3.066666666666667,3
4,643813,1180,69,132,4.733333333333333,3
1,38501,14,5,0,1.5666666666666667,3
380,1316370,1344,529,442,24.183333333333334,4
3,78164,263,30,48,3.8166666666666664,3
8,1119423,5205,428,4875,5.95,3
1,1040781,14636,391,1978,9.566666666666666,1
2,744734,4590,240,1322,8.333333333333334,3
3,240471,1402,237,369,10.233333333333333,5
8,2732421,27363,1451,3228,9.433333333333334,3
1,90267,465,17,50,20.45,1
48,664255,1225,107,107,4.25,6
1273,11108,333,8,50,4.6,3
2,286270,1832,148,450,14.65,3
1,35231,441,1,36,3.0,6
13,196277,504,19,55,12.533333333333333,1
3,22385,103,6,24,31.8,0
1,245209,171,93,30,31.1,3
3,2416962,21408,348,1254,5.166666666666667,6
313,6316644,14602,2098,1432,22.7,6
1,277801,254,64,20,120.68333333333334,3
2,219594,272,45,154,6.033333333333333,3
1,36006,156,22,23,2.9166666666666665,3
1,1368731,472,352,29,6.15,7
22,199537,882,65,121,1.1666666666666667,4
5,3283345,9683,554,370,5.283333333333333,6
2,805214,1298,239,981,6.983333333333333,3
1,36836,190,4,3,4.75,5
1,209600,2015,46,182,22.516666666666666,4
29,1708257,3125,662,307,140.18333333333334,3
2,1207668,5653,110,232,4.516666666666667,6
1,405941,1603,261,1410,7.633333333333333,1
1,26221,155,5,8,32.233333333333334,2
10,1819305,2580,603,184,5.766666666666667,3
1859,71871,477,39,37,10.183333333333334,5
24,12372223,2501,2363,182,1.75,3
12,465957,774,79,30,5.033333333333333,3
1,1625667,9090,92,178,1.3166666666666667,4
2,51459,617,5,61,13.116666666666667,3
3,2015255,3619,424,87,2.5,3
3,392812,7328,49,609,3.783333333333333,1
1,637266,1066,162,62,7.583333333333333,3
1,197601,2070,26,513,4.816666666666666,1
3,64741,237,13,13,3.466666666666667,6
3,103739,56,23,7,15.616666666666667,3
6,197993,2104,166,667,4.016666666666667,5
5,190207,515,25,11,11.583333333333334,3
1,7564,19,3,3,2.75,2
2,521490,4155,167,1462,5.833333333333333,5
1,7436,240,5,32,4.783333333333333,1
21,453203,1032,162,982,22.266666666666666,3
540,8178862,16406,1743,487,5.4,3
1,2929,18,1,0,1.35,3
1,9999,31,2,3,2.8666666666666667,3
1,1513,5,2,0,2.05,3
1,2207974,17729,896,1494,3.0,3
5,1407062,36622,220,736,4.35,4
3,1121382,3234,262,209,40.833333333333336,6
13,278,4,0,2,3.45,3
1,25511,86,23,108,7.0,3
1,322920,2049,69,73,6.516666666666667,6
1,86587,34,22,0,16.1,4
2,2542986,2923,1750,235,56.11666666666667,4
6,1674692,1017,475,30,15.016666666666667,3
4,102481,746,14,181,11.783333333333333,0
2,6049,30,5,7,8.4,3
10,2909168,4892,438,179,3.05,3
25,950267,1459,480,815,45.3,3
10,1303177,1834,300,198,2.1333333333333333,3
2,43494,269,22,40,0.7,4
15,1175003,1524,611,214,132.21666666666667,4
2,448263,498,100,43,131.83333333333331,3
1,290275,3156,48,234,3.716666666666667,6
3,940363,1608,175,285,35.75,3
11222,12710,14,0,0,2.9333333333333336,3
1,4808,17,3,2,19.983333333333334,6
2,584597,6388,186,188,7.6,3
5,728314,433,214,80,10.533333333333333,3
1,1684,55,0,23,17.15,2
1,2296826,29174,930,3525,3.3166666666666664,3
2,309613,743,51,12,10.516666666666667,3
25,854200,1600,156,42,2.533333333333333,6
